Park,Date,Year,Month,Temp
Yellowstone National Park,2014-03-12,2014,3,36.94
Yellowstone National Park,2014-03-15,2014,3,35.98
Yellowstone National Park,2014-03-18,2014,3,27.84
Yellowstone National Park,2014-03-21,2014,3,29.85
Yellowstone National Park,2014-03-24,2014,3,36.87
Yellowstone National Park,2014-03-27,2014,3,28.55
Yellowstone National Park,2014-03-30,2014,3,30.39
Yellowstone National Park,2014-04-02,2014,4,28.94
Yellowstone National Park,2014-04-05,2014,4,36.84
Yellowstone National Park,2014-04-08,2014,4,51.23
Yellowstone National Park,2014-04-11,2014,4,50.48
Yellowstone National Park,2014-04-14,2014,4,38.4
Yellowstone National Park,2014-04-17,2014,4,46.38
Yellowstone National Park,2014-04-20,2014,4,49.91
Yellowstone National Park,2014-04-23,2014,4,32.67
Yellowstone National Park,2014-04-26,2014,4,39.65
Yellowstone National Park,2014-04-29,2014,4,37.67
Yellowstone National Park,2014-05-02,2014,5,58.56
Yellowstone National Park,2014-05-05,2014,5,49.71
Yellowstone National Park,2014-05-08,2014,5,42.85
Yellowstone National Park,2014-05-11,2014,5,37.07
Yellowstone National Park,2014-05-14,2014,5,51.77
Yellowstone National Park,2014-05-17,2014,5,56.48
Yellowstone National Park,2014-05-20,2014,5,54.03
Yellowstone National Park,2014-05-23,2014,5,66.99
Yellowstone National Park,2014-05-26,2014,5,65.02
Yellowstone National Park,2014-05-29,2014,5,56.94
Yellowstone National Park,2014-06-01,2014,6,52.7
Yellowstone National Park,2014-06-04,2014,6,55.79
Yellowstone National Park,2014-06-07,2014,6,60.57
Yellowstone National Park,2014-06-10,2014,6,61.69
Yellowstone National Park,2014-06-13,2014,6,57.74
Yellowstone National Park,2014-06-16,2014,6,48.45
Yellowstone National Park,2014-06-19,2014,6,52.94
Yellowstone National Park,2014-06-22,2014,6,59.84
Yellowstone National Park,2014-06-25,2014,6,67.79
Yellowstone National Park,2014-06-28,2014,6,52.86
Yellowstone National Park,2014-07-01,2014,7,66.89
Yellowstone National Park,2014-07-04,2014,7,76.36
Yellowstone National Park,2014-07-07,2014,7,72.85
Yellowstone National Park,2014-07-10,2014,7,71.38
Yellowstone National Park,2014-07-13,2014,7,73.57
Yellowstone National Park,2014-07-16,2014,7,67.94
Yellowstone National Park,2014-07-19,2014,7,72.36
Yellowstone National Park,2014-07-22,2014,7,73.81
Yellowstone National Park,2014-07-25,2014,7,68.59
Yellowstone National Park,2014-07-28,2014,7,76.66
Yellowstone National Park,2014-07-31,2014,7,67.61
Yellowstone National Park,2014-08-03,2014,8,75.13
Yellowstone National Park,2014-08-06,2014,8,56.01
Yellowstone National Park,2014-08-09,2014,8,67.18
Yellowstone National Park,2014-08-12,2014,8,74.37
Yellowstone National Park,2014-08-15,2014,8,65.87
Yellowstone National Park,2014-08-18,2014,8,70.59
Yellowstone National Park,2014-08-21,2014,8,55.82
Yellowstone National Park,2014-08-24,2014,8,49.64
Yellowstone National Park,2014-08-27,2014,8,66.0
Yellowstone National Park,2014-08-30,2014,8,56.36
Yellowstone National Park,2014-09-02,2014,9,62.56
Yellowstone National Park,2014-09-05,2014,9,62.73
Yellowstone National Park,2014-09-08,2014,9,67.97
Yellowstone National Park,2014-09-11,2014,9,38.39
Yellowstone National Park,2014-09-14,2014,9,64.99
Yellowstone National Park,2014-09-17,2014,9,68.75
Yellowstone National Park,2014-09-20,2014,9,67.98
Yellowstone National Park,2014-09-23,2014,9,61.54
Yellowstone National Park,2014-09-26,2014,9,67.53
Yellowstone National Park,2014-09-29,2014,9,44.42
Yellowstone National Park,2014-10-02,2014,10,42.71
Yellowstone National Park,2014-10-05,2014,10,55.91
Yellowstone National Park,2014-10-08,2014,10,61.51
Yellowstone National Park,2014-10-11,2014,10,50.87
Yellowstone National Park,2014-10-14,2014,10,57.24
Yellowstone National Park,2014-10-17,2014,10,54.18
Yellowstone National Park,2014-10-20,2014,10,59.35
Yellowstone National Park,2014-10-23,2014,10,48.02
Yellowstone National Park,2014-10-26,2014,10,34.33
Yellowstone National Park,2014-10-29,2014,10,39.99
Yellowstone National Park,2014-11-01,2014,11,55.28
Yellowstone National Park,2014-11-04,2014,11,29.14
Yellowstone National Park,2014-11-07,2014,11,44.75
Yellowstone National Park,2014-11-10,2014,11,21.04
Yellowstone National Park,2014-11-13,2014,11,16.39
Yellowstone National Park,2014-11-16,2014,11,16.13
Yellowstone National Park,2014-11-19,2014,11,32.1
Yellowstone National Park,2014-11-22,2014,11,31.17
Yellowstone National Park,2014-11-25,2014,11,29.76
Yellowstone National Park,2014-11-28,2014,11,38.72
Yellowstone National Park,2014-12-01,2014,12,24.73
Yellowstone National Park,2014-12-04,2014,12,33.69
Yellowstone National Park,2014-12-07,2014,12,35.17
Yellowstone National Park,2014-12-10,2014,12,38.95
Yellowstone National Park,2014-12-13,2014,12,31.15
Yellowstone National Park,2014-12-16,2014,12,26.81
Yellowstone National Park,2014-12-19,2014,12,27.29
Yellowstone National Park,2014-12-22,2014,12,23.12
Yellowstone National Park,2014-12-25,2014,12,18.3
Yellowstone National Park,2014-12-28,2014,12,17.91
Yellowstone National Park,2014-12-31,2014,12,13.03
Yellowstone National Park,2015-01-03,2015,1,16.44
Yellowstone National Park,2015-01-06,2015,1,33.84
Yellowstone National Park,2015-01-09,2015,1,25.25
Yellowstone National Park,2015-01-12,2015,1,31.02
Yellowstone National Park,2015-01-15,2015,1,28.55
Yellowstone National Park,2015-01-18,2015,1,32.46
Yellowstone National Park,2015-01-21,2015,1,21.28
Yellowstone National Park,2015-01-24,2015,1,25.99
Yellowstone National Park,2015-01-27,2015,1,42.24
Yellowstone National Park,2015-01-30,2015,1,31.11
Yellowstone National Park,2015-02-02,2015,2,28.39
Yellowstone National Park,2015-02-05,2015,2,39.01
Yellowstone National Park,2015-02-08,2015,2,40.16
Yellowstone National Park,2015-02-11,2015,2,35.38
Yellowstone National Park,2015-02-14,2015,2,44.72
Yellowstone National Park,2015-02-17,2015,2,27.61
Yellowstone National Park,2015-02-20,2015,2,31.83
Yellowstone National Park,2015-02-23,2015,2,32.92
Yellowstone National Park,2015-02-26,2015,2,24.74
Yellowstone National Park,2015-03-01,2015,3,27.85
Yellowstone National Park,2015-03-04,2015,3,22.38
Yellowstone National Park,2015-03-07,2015,3,43.49
Yellowstone National Park,2015-03-10,2015,3,47.18
Yellowstone National Park,2015-03-13,2015,3,50.67
Yellowstone National Park,2015-03-16,2015,3,48.34
Yellowstone National Park,2015-03-19,2015,3,45.24
Yellowstone National Park,2015-03-22,2015,3,46.39
Yellowstone National Park,2015-03-25,2015,3,32.68
Yellowstone National Park,2015-03-28,2015,3,49.27
Yellowstone National Park,2015-03-31,2015,3,54.56
Yellowstone National Park,2015-04-03,2015,4,34.1
Yellowstone National Park,2015-04-06,2015,4,35.07
Yellowstone National Park,2015-04-09,2015,4,38.94
Yellowstone National Park,2015-04-12,2015,4,33.97
Yellowstone National Park,2015-04-15,2015,4,34.45
Yellowstone National Park,2015-04-18,2015,4,51.35
Yellowstone National Park,2015-04-21,2015,4,53.62
Yellowstone National Park,2015-04-24,2015,4,48.1
Yellowstone National Park,2015-04-27,2015,4,48.71
Yellowstone National Park,2015-04-30,2015,4,51.41
Yellowstone National Park,2015-05-03,2015,5,54.67
Yellowstone National Park,2015-05-06,2015,5,50.99
Yellowstone National Park,2015-05-09,2015,5,42.61
Yellowstone National Park,2015-05-12,2015,5,51.64
Yellowstone National Park,2015-05-15,2015,5,50.02
Yellowstone National Park,2015-05-18,2015,5,50.61
Yellowstone National Park,2015-05-21,2015,5,51.41
Yellowstone National Park,2015-05-24,2015,5,50.16
Yellowstone National Park,2015-05-27,2015,5,49.79
Yellowstone National Park,2015-05-30,2015,5,61.49
Yellowstone National Park,2015-06-02,2015,6,57.63
Yellowstone National Park,2015-06-05,2015,6,64.84
Yellowstone National Park,2015-06-08,2015,6,70.66
Yellowstone National Park,2015-06-11,2015,6,67.61
Yellowstone National Park,2015-06-14,2015,6,65.58
Yellowstone National Park,2015-06-17,2015,6,67.07
Yellowstone National Park,2015-06-20,2015,6,65.55
Yellowstone National Park,2015-06-23,2015,6,71.07
Yellowstone National Park,2015-06-26,2015,6,78.11
Yellowstone National Park,2015-06-29,2015,6,82.33
Yellowstone National Park,2015-07-02,2015,7,78.63
Yellowstone National Park,2015-07-05,2015,7,63.7
Yellowstone National Park,2015-07-08,2015,7,60.51
Yellowstone National Park,2015-07-11,2015,7,61.53
Yellowstone National Park,2015-07-14,2015,7,68.71
Yellowstone National Park,2015-07-17,2015,7,59.45
Yellowstone National Park,2015-07-20,2015,7,70.07
Yellowstone National Park,2015-07-23,2015,7,62.41
Yellowstone National Park,2015-07-26,2015,7,72.26
Yellowstone National Park,2015-07-29,2015,7,66.42
Yellowstone National Park,2015-08-01,2015,8,78.15
Yellowstone National Park,2015-08-04,2015,8,68.87
Yellowstone National Park,2015-08-07,2015,8,69.06
Yellowstone National Park,2015-08-10,2015,8,72.94
Yellowstone National Park,2015-08-13,2015,8,76.75
Yellowstone National Park,2015-08-16,2015,8,67.19
Yellowstone National Park,2015-08-19,2015,8,63.92
Yellowstone National Park,2015-08-22,2015,8,58.79
Yellowstone National Park,2015-08-25,2015,8,78.12
Yellowstone National Park,2015-08-28,2015,8,73.04
Yellowstone National Park,2015-08-31,2015,8,63.38
Yellowstone National Park,2015-09-03,2015,9,67.76
Yellowstone National Park,2015-09-06,2015,9,51.48
Yellowstone National Park,2015-09-09,2015,9,67.13
Yellowstone National Park,2015-09-12,2015,9,73.36
Yellowstone National Park,2015-09-15,2015,9,46.5
Yellowstone National Park,2015-09-18,2015,9,45.44
Yellowstone National Park,2015-09-21,2015,9,65.29
Yellowstone National Park,2015-09-24,2015,9,70.86
Yellowstone National Park,2015-09-27,2015,9,59.19
Yellowstone National Park,2015-09-30,2015,9,67.09
Yellowstone National Park,2015-10-03,2015,10,43.99
Yellowstone National Park,2015-10-06,2015,10,58.61
Yellowstone National Park,2015-10-09,2015,10,62.73
Yellowstone National Park,2015-10-12,2015,10,57.83
Yellowstone National Park,2015-10-15,2015,10,61.24
Yellowstone National Park,2015-10-18,2015,10,49.82
Yellowstone National Park,2015-10-21,2015,10,49.88
Yellowstone National Park,2015-10-24,2015,10,47.55
Yellowstone National Park,2015-10-27,2015,10,37.03
Yellowstone National Park,2015-10-30,2015,10,32.41
Yellowstone National Park,2015-11-02,2015,11,33.57
Yellowstone National Park,2015-11-05,2015,11,24.34
Yellowstone National Park,2015-11-08,2015,11,36.5
Yellowstone National Park,2015-11-11,2015,11,21.6
Yellowstone National Park,2015-11-14,2015,11,39.98
Yellowstone National Park,2015-11-17,2015,11,22.15
Yellowstone National Park,2015-11-20,2015,11,19.05
Yellowstone National Park,2015-11-23,2015,11,36.31
Yellowstone National Park,2015-11-26,2015,11,19.42
Yellowstone National Park,2015-11-29,2015,11,22.51
Yellowstone National Park,2015-12-02,2015,12,23.84
Yellowstone National Park,2015-12-05,2015,12,25.63
Yellowstone National Park,2015-12-08,2015,12,34.12
Yellowstone National Park,2015-12-11,2015,12,25.35
Yellowstone National Park,2015-12-14,2015,12,23.79
Yellowstone National Park,2015-12-17,2015,12,9.7
Yellowstone National Park,2015-12-20,2015,12,22.81
Yellowstone National Park,2015-12-23,2015,12,15.48
Yellowstone National Park,2015-12-26,2015,12,12.65
Yellowstone National Park,2015-12-29,2015,12,14.8
Yellowstone National Park,2016-01-01,2016,1,16.69
Yellowstone National Park,2016-01-04,2016,1,28.87
Yellowstone National Park,2016-01-07,2016,1,31.46
Yellowstone National Park,2016-01-10,2016,1,19.13
Yellowstone National Park,2016-01-13,2016,1,29.86
Yellowstone National Park,2016-01-16,2016,1,20.27
Yellowstone National Park,2016-01-19,2016,1,26.24
Yellowstone National Park,2016-01-22,2016,1,35.14
Yellowstone National Park,2016-01-25,2016,1,22.31
Yellowstone National Park,2016-01-28,2016,1,34.04
Yellowstone National Park,2016-01-31,2016,1,18.61
Yellowstone National Park,2016-02-03,2016,2,15.06
Yellowstone National Park,2016-02-06,2016,2,23.83
Yellowstone National Park,2016-02-09,2016,2,40.07
Yellowstone National Park,2016-02-12,2016,2,44.15
Yellowstone National Park,2016-02-15,2016,2,31.69
Yellowstone National Park,2016-02-18,2016,2,34.51
Yellowstone National Park,2016-02-21,2016,2,32.91
Yellowstone National Park,2016-02-24,2016,2,32.62
Yellowstone National Park,2016-02-27,2016,2,33.44
Yellowstone National Park,2016-03-01,2016,3,30.83
Yellowstone National Park,2016-03-04,2016,3,45.77
Yellowstone National Park,2016-03-07,2016,3,36.52
Yellowstone National Park,2016-03-10,2016,3,43.24
Yellowstone National Park,2016-03-13,2016,3,33.66
Yellowstone National Park,2016-03-16,2016,3,25.07
Yellowstone National Park,2016-03-19,2016,3,38.06
Yellowstone National Park,2016-03-22,2016,3,31.05
Yellowstone National Park,2016-03-25,2016,3,30.44
Yellowstone National Park,2016-03-28,2016,3,36.25
Yellowstone National Park,2016-03-31,2016,3,35.6
Yellowstone National Park,2016-04-03,2016,4,48.87
Yellowstone National Park,2016-04-06,2016,4,45.17
Yellowstone National Park,2016-04-09,2016,4,54.62
Yellowstone National Park,2016-04-12,2016,4,54.63
Yellowstone National Park,2016-04-15,2016,4,36.09
Yellowstone National Park,2016-04-18,2016,4,44.56
Yellowstone National Park,2016-04-21,2016,4,59.83
Yellowstone National Park,2016-04-24,2016,4,40.11
Yellowstone National Park,2016-04-27,2016,4,39.14
Yellowstone National Park,2016-04-30,2016,4,42.29
Yellowstone National Park,2016-05-03,2016,5,60.57
Yellowstone National Park,2016-05-06,2016,5,52.65
Yellowstone National Park,2016-05-09,2016,5,49.7
Yellowstone National Park,2016-05-12,2016,5,54.48
Yellowstone National Park,2016-05-15,2016,5,45.76
Yellowstone National Park,2016-05-18,2016,5,55.48
Yellowstone National Park,2016-05-21,2016,5,42.55
Yellowstone National Park,2016-05-24,2016,5,48.78
Yellowstone National Park,2016-05-27,2016,5,50.62
Yellowstone National Park,2016-05-30,2016,5,54.78
Yellowstone National Park,2016-06-02,2016,6,62.45
Yellowstone National Park,2016-06-05,2016,6,73.14
Yellowstone National Park,2016-06-08,2016,6,72.66
Yellowstone National Park,2016-06-11,2016,6,60.94
Yellowstone National Park,2016-06-14,2016,6,53.63
Yellowstone National Park,2016-06-17,2016,6,67.31
Yellowstone National Park,2016-06-20,2016,6,75.67
Yellowstone National Park,2016-06-23,2016,6,75.05
Yellowstone National Park,2016-06-26,2016,6,69.03
Yellowstone National Park,2016-06-29,2016,6,78.48
Yellowstone National Park,2016-07-02,2016,7,72.48
Yellowstone National Park,2016-07-05,2016,7,64.43
Yellowstone National Park,2016-07-08,2016,7,73.72
Yellowstone National Park,2016-07-11,2016,7,47.27
Yellowstone National Park,2016-07-14,2016,7,68.8
Yellowstone National Park,2016-07-17,2016,7,73.13
Yellowstone National Park,2016-07-20,2016,7,76.72
Yellowstone National Park,2016-07-23,2016,7,70.47
Yellowstone National Park,2016-07-26,2016,7,77.67
Yellowstone National Park,2016-07-29,2016,7,78.13
Yellowstone National Park,2016-08-01,2016,8,76.59
Yellowstone National Park,2016-08-04,2016,8,74.44
Yellowstone National Park,2016-08-07,2016,8,63.0
Yellowstone National Park,2016-08-10,2016,8,65.31
Yellowstone National Park,2016-08-13,2016,8,72.66
Yellowstone National Park,2016-08-16,2016,8,78.59
Yellowstone National Park,2016-08-19,2016,8,63.12
Yellowstone National Park,2016-08-22,2016,8,72.54
Yellowstone National Park,2016-08-25,2016,8,61.39
Yellowstone National Park,2016-08-28,2016,8,72.1
Yellowstone National Park,2016-08-31,2016,8,77.25
Yellowstone National Park,2016-09-03,2016,9,61.42
Yellowstone National Park,2016-09-06,2016,9,57.68
Yellowstone National Park,2016-09-09,2016,9,56.29
Yellowstone National Park,2016-09-12,2016,9,37.53
Yellowstone National Park,2016-09-15,2016,9,47.58
Yellowstone National Park,2016-09-18,2016,9,58.0
Yellowstone National Park,2016-09-21,2016,9,61.83
Yellowstone National Park,2016-09-24,2016,9,46.19
Yellowstone National Park,2016-09-27,2016,9,66.83
Yellowstone National Park,2016-09-30,2016,9,59.24
Yellowstone National Park,2016-10-03,2016,10,38.61
Yellowstone National Park,2016-10-06,2016,10,35.56
Yellowstone National Park,2016-10-09,2016,10,55.91
Yellowstone National Park,2016-10-12,2016,10,45.15
Yellowstone National Park,2016-10-15,2016,10,41.91
Yellowstone National Park,2016-10-18,2016,10,33.41
Yellowstone National Park,2016-10-21,2016,10,48.73
Yellowstone National Park,2016-10-24,2016,10,39.42
Yellowstone National Park,2016-10-27,2016,10,55.42
Yellowstone National Park,2016-10-30,2016,10,43.39
Yellowstone National Park,2016-11-02,2016,11,38.34
Yellowstone National Park,2016-11-05,2016,11,50.79
Yellowstone National Park,2016-11-08,2016,11,53.67
Yellowstone National Park,2016-11-11,2016,11,53.43
Yellowstone National Park,2016-11-14,2016,11,43.63
Yellowstone National Park,2016-11-17,2016,11,23.85
Yellowstone National Park,2016-11-20,2016,11,43.55
Yellowstone National Park,2016-11-23,2016,11,28.81
Yellowstone National Park,2016-11-26,2016,11,36.26
Yellowstone National Park,2016-11-29,2016,11,21.87
Yellowstone National Park,2016-12-02,2016,12,21.12
Yellowstone National Park,2016-12-05,2016,12,8.16
Yellowstone National Park,2016-12-08,2016,12,8.87
Yellowstone National Park,2016-12-11,2016,12,17.97
Yellowstone National Park,2016-12-14,2016,12,17.79
Yellowstone National Park,2016-12-17,2016,12,0.61
Yellowstone National Park,2016-12-20,2016,12,25.08
Yellowstone National Park,2016-12-23,2016,12,21.05
Yellowstone National Park,2016-12-26,2016,12,11.29
Yellowstone National Park,2016-12-29,2016,12,21.31
Yellowstone National Park,2017-01-01,2017,1,16.68
Yellowstone National Park,2017-01-04,2017,1,5.73
Yellowstone National Park,2017-01-07,2017,1,9.83
Yellowstone National Park,2017-01-10,2017,1,22.52
Yellowstone National Park,2017-01-13,2017,1,14.81
Yellowstone National Park,2017-01-16,2017,1,20.97
Yellowstone National Park,2017-01-19,2017,1,27.33
Yellowstone National Park,2017-01-22,2017,1,25.48
Yellowstone National Park,2017-01-25,2017,1,15.28
Yellowstone National Park,2017-01-28,2017,1,20.04
Yellowstone National Park,2017-01-31,2017,1,21.35
Yellowstone National Park,2017-02-03,2017,2,26.6
Yellowstone National Park,2017-02-06,2017,2,29.99
Yellowstone National Park,2017-02-09,2017,2,35.77
Yellowstone National Park,2017-02-12,2017,2,32.31
Yellowstone National Park,2017-02-15,2017,2,40.64
Yellowstone National Park,2017-02-18,2017,2,34.17
Yellowstone National Park,2017-02-21,2017,2,32.54
